subID,domEyeR,threshStHi,threshStLo,thresh,Trial_number,Sentence_ID,Sentence_pixel_length,Congruent_1,Familiar_1,LocationTop_1,Cued_1,Trialcorrect_1,Trialbroken_1,ST
1,1,0.26712,0.26708,0.2671,1,23,103,0,1,0,0,1,1,1.2857
1,1,0.26712,0.26708,0.2671,2,10,124,1,0,0,0,1,1,1.1974
1,1,0.26712,0.26708,0.2671,3,10,124,1,0,1,1,1,1,1.2042
1,1,0.26712,0.26708,0.2671,4,26,106,1,1,1,1,1,1,1.3354
1,1,0.26712,0.26708,0.2671,5,19,115,1,0,1,1,1,1,1.3161
1,1,0.26712,0.26708,0.2671,6,6,129,1,0,1,1,1,1,2.4738
1,1,0.26712,0.26708,0.2671,7,31,0,1,1,1,1,0,0,5.0148
1,1,0.26712,0.26708,0.2671,8,30,96,1,0,0,0,1,1,1.2295
1,1,0.26712,0.26708,0.2671,9,26,106,1,1,0,0,1,1,1.1582
1,1,0.26712,0.26708,0.2671,10,3,133,0,1,1,1,1,1,1.7164
1,1,0.26712,0.26708,0.2671,11,7,127,1,0,1,1,1,1,1.8604
1,1,0.26712,0.26708,0.2671,12,11,123,1,0,1,1,1,1,3.0577
1,1,0.26712,0.26708,0.2671,13,27,104,0,1,1,1,1,1,1.2878
1,1,0.26712,0.26708,0.2671,14,18,117,0,1,1,1,1,1,1.9392
1,1,0.26712,0.26708,0.2671,15,26,105,0,0,0,0,1,1,1.4743
1,1,0.26712,0.26708,0.2671,16,29,102,0,0,1,1,1,1,1.3775
1,1,0.26712,0.26708,0.2671,17,1,134,1,1,0,0,1,1,1.1948
1,1,0.26712,0.26708,0.2671,18,31,0,1,1,1,1,0,0,5.0068
1,1,0.26712,0.26708,0.2671,19,23,109,1,0,1,1,1,1,1.1909
1,1,0.26712,0.26708,0.2671,20,31,0,1,1,1,1,0,0,5.0093
1,1,0.26712,0.26708,0.2671,21,29,102,0,0,0,0,1,1,1.3051
1,1,0.26712,0.26708,0.2671,22,16,128,1,0,1,1,1,1,1.1546
1,1,0.26712,0.26708,0.2671,23,9,125,1,0,0,0,1,1,1.1534
1,1,0.26712,0.26708,0.2671,24,7,128,0,1,1,1,1,1,1.3216
1,1,0.26712,0.26708,0.2671,25,29,93,1,0,1,1,1,1,1.1958
1,1,0.26712,0.26708,0.2671,26,25,111,0,1,1,1,1,1,1.4069
1,1,0.26712,0.26708,0.2671,27,22,111,1,0,1,1,1,1,1.405
1,1,0.26712,0.26708,0.2671,28,8,129,1,1,1,1,1,1,1.745
1,1,0.26712,0.26708,0.2671,29,12,122,1,1,0,0,1,1,1.2861
1,1,0.26712,0.26708,0.2671,30,17,113,1,0,1,1,1,1,1.6417
1,1,0.26712,0.26708,0.2671,31,6,129,0,0,1,1,1,1,1.4323
1,1,0.26712,0.26708,0.2671,32,31,0,1,1,1,1,0,0,5.0081
1,1,0.26712,0.26708,0.2671,33,31,0,1,1,1,1,0,0,5.0151
1,1,0.26712,0.26708,0.2671,34,8,129,1,1,1,1,1,1,1.3264
1,1,0.26712,0.26708,0.2671,35,29,102,0,1,1,1,1,1,1.5637
1,1,0.26712,0.26708,0.2671,36,16,111,0,0,1,1,1,1,1.3902
1,1,0.26712,0.26708,0.2671,37,1,134,1,0,1,1,1,1,1.3378
1,1,0.26712,0.26708,0.2671,38,5,129,0,0,1,1,1,1,2.442
1,1,0.26712,0.26708,0.2671,39,16,128,1,1,1,1,1,1,1.5535
1,1,0.26712,0.26708,0.2671,40,22,115,0,1,1,1,1,1,1.5183
1,1,0.26712,0.26708,0.2671,41,31,0,1,1,1,1,0,0,5.0055
1,1,0.26712,0.26708,0.2671,42,15,121,0,0,1,1,1,1,1.1584
1,1,0.26712,0.26708,0.2671,43,13,118,1,0,0,0,1,1,1.2217
1,1,0.26712,0.26708,0.2671,44,4,128,1,0,1,1,1,1,1.027
1,1,0.26712,0.26708,0.2671,45,26,106,1,0,1,1,1,1,1.3214
1,1,0.26712,0.26708,0.2671,46,27,104,0,1,1,1,1,1,1.6298
1,1,0.26712,0.26708,0.2671,47,28,100,0,1,1,1,1,1,1.7275
1,1,0.26712,0.26708,0.2671,48,2,133,0,0,0,0,1,1,1.3624
1,1,0.26712,0.26708,0.2671,49,30,96,1,1,0,0,1,1,1.3384
1,1,0.26712,0.26708,0.2671,50,22,115,0,0,1,1,1,1,1.2379
1,1,0.26712,0.26708,0.2671,51,17,121,0,0,1,1,1,1,1.2555
1,1,0.26712,0.26708,0.2671,52,29,102,0,0,1,1,1,1,1.3471
1,1,0.26712,0.26708,0.2671,53,27,106,1,1,1,1,1,1,1.2279
1,1,0.26712,0.26708,0.2671,54,23,109,1,1,1,1,1,1,1.5281
1,1,0.26712,0.26708,0.2671,55,18,117,0,0,1,1,1,1,2.4984
1,1,0.26712,0.26708,0.2671,56,11,123,1,0,0,0,1,1,1.4563
1,1,0.26712,0.26708,0.2671,57,8,128,0,1,1,1,1,1,1.3857
1,1,0.26712,0.26708,0.2671,58,21,114,1,0,0,0,1,1,1.2322
1,1,0.26712,0.26708,0.2671,59,3,133,0,1,0,0,1,1,1.3129
1,1,0.26712,0.26708,0.2671,60,6,129,1,1,1,1,1,1,1.6364
1,1,0.26712,0.26708,0.2671,61,29,93,1,1,1,1,0,0,5.0088
1,1,0.26712,0.26708,0.2671,62,1,134,1,1,1,1,0,0,5.0062
1,1,0.26712,0.26708,0.2671,63,21,109,0,0,1,1,1,1,1.3944
1,1,0.26712,0.26708,0.2671,64,3,129,1,0,1,1,1,1,1.3121
1,1,0.26712,0.26708,0.2671,65,31,0,1,1,1,1,0,0,5.0113
