subID,domEyeR,threshStHi,threshStLo,thresh,Trial_number,Sentence_ID,Sentence_pixel_length,Congruent_1,Familiar_1,LocationTop_1,Cued_1,Trialcorrect_1,Trialbroken_1,ST
12,1,0.501,0.463,0.482,1,7,127,1,1,0,0,1,1,1.7683
12,1,0.501,0.463,0.482,2,19,112,0,0,1,0,1,1,1.5334
12,1,0.501,0.463,0.482,4,5,129,0,0,0,1,1,1,2.3169
12,1,0.501,0.463,0.482,5,24,110,0,0,1,0,1,1,1.5623
12,1,0.501,0.463,0.482,7,11,125,0,1,1,1,1,1,1.6091
12,1,0.501,0.463,0.482,8,27,106,1,0,1,1,1,1,1.444
12,1,0.501,0.463,0.482,9,32,0,1,1,1,1,1,1,1.6524
12,1,0.501,0.463,0.482,10,28,108,1,0,0,1,1,1,4.1177
12,1,0.501,0.463,0.482,11,10,124,1,1,0,0,1,1,1.3595
12,1,0.501,0.463,0.482,12,9,129,0,1,1,1,1,1,1.5838
12,1,0.501,0.463,0.482,13,11,123,1,0,1,0,1,1,1.7081
12,1,0.501,0.463,0.482,14,7,128,0,0,1,1,1,1,1.5861
12,1,0.501,0.463,0.482,15,1,136,0,1,1,1,1,1,1.228
12,1,0.501,0.463,0.482,16,27,106,1,1,1,0,1,1,1.357
12,1,0.501,0.463,0.482,18,22,115,0,0,0,1,1,1,2.4921
12,1,0.501,0.463,0.482,19,11,123,1,1,1,1,1,1,1.3964
12,1,0.501,0.463,0.482,20,7,128,0,0,0,1,1,1,1.3193
12,1,0.501,0.463,0.482,21,4,128,1,1,1,1,1,1,1.3729
12,1,0.501,0.463,0.482,23,31,0,1,1,1,1,1,1,1.819
12,1,0.501,0.463,0.482,24,8,128,0,0,1,1,1,1,1.5014
12,1,0.501,0.463,0.482,26,19,112,0,0,0,0,1,1,2.2956
12,1,0.501,0.463,0.482,27,24,110,0,1,1,0,1,1,1.5804
12,1,0.501,0.463,0.482,28,12,117,0,1,1,0,1,1,1.4438
12,1,0.501,0.463,0.482,29,10,128,0,1,0,0,1,1,1.6302
12,1,0.501,0.463,0.482,31,32,0,1,1,0,1,1,1,1.8476
12,1,0.501,0.463,0.482,32,4,128,1,0,1,1,1,1,1.4436
12,1,0.501,0.463,0.482,33,12,122,1,1,1,1,1,1,1.7218
12,1,0.501,0.463,0.482,34,13,118,0,0,0,1,1,1,1.7851
12,1,0.501,0.463,0.482,35,30,97,0,0,0,1,1,1,2.3623
12,1,0.501,0.463,0.482,36,12,122,1,0,0,0,1,1,1.7664
12,1,0.501,0.463,0.482,37,4,125,0,1,0,0,1,1,1.3943
12,1,0.501,0.463,0.482,38,27,104,0,1,0,1,1,1,3.4685
12,1,0.501,0.463,0.482,39,31,0,1,1,1,1,1,1,2.2037
12,1,0.501,0.463,0.482,40,11,125,0,0,0,1,1,1,1.9699
12,1,0.501,0.463,0.482,41,3,133,0,1,1,0,1,1,1.2935
12,1,0.501,0.463,0.482,42,27,104,0,0,0,1,1,1,2.046
12,1,0.501,0.463,0.482,44,4,128,1,1,1,0,1,1,1.4763
12,1,0.501,0.463,0.482,48,26,105,0,0,1,0,1,1,1.4759
12,1,0.501,0.463,0.482,49,15,116,1,1,0,1,1,1,1.3989
12,1,0.501,0.463,0.482,50,26,105,0,1,1,1,1,1,2.394
12,1,0.501,0.463,0.482,51,26,106,1,1,1,1,1,1,2.4543
12,1,0.501,0.463,0.482,52,30,96,1,0,1,0,1,1,1.5328
12,1,0.501,0.463,0.482,53,19,115,1,0,0,0,1,1,2.146
12,1,0.501,0.463,0.482,55,11,123,1,0,0,0,1,1,2.2544
12,1,0.501,0.463,0.482,56,32,0,1,1,1,1,1,1,1.8028
12,1,0.501,0.463,0.482,57,24,110,0,1,0,0,1,1,1.6951
12,1,0.501,0.463,0.482,58,22,115,0,1,1,1,1,1,1.3503
12,1,0.501,0.463,0.482,59,5,129,0,0,1,1,1,1,1.3699
12,1,0.501,0.463,0.482,60,15,121,0,0,1,0,1,1,1.8514
12,1,0.501,0.463,0.482,61,9,129,0,0,1,1,1,1,1.3686
12,1,0.501,0.463,0.482,62,12,122,1,1,0,1,1,1,1.9284
12,1,0.501,0.463,0.482,63,15,116,1,0,1,0,1,1,1.4819
12,1,0.501,0.463,0.482,65,26,106,1,0,1,1,1,1,2.2952
12,1,0.501,0.463,0.482,66,32,0,1,1,1,1,1,1,1.7221
12,1,0.501,0.463,0.482,67,3,129,1,0,1,0,1,1,2.3598
12,1,0.501,0.463,0.482,69,16,128,1,1,0,0,1,1,2.0275
12,1,0.501,0.463,0.482,71,30,96,1,0,0,0,1,1,1.6047
12,1,0.501,0.463,0.482,72,11,125,0,1,0,0,1,1,1.9289
12,1,0.501,0.463,0.482,73,5,133,1,1,1,1,1,1,2.1002
12,1,0.501,0.463,0.482,74,11,123,1,1,0,1,1,1,2.2591
12,1,0.501,0.463,0.482,75,32,0,1,1,0,1,1,1,1.8063
12,1,0.501,0.463,0.482,77,21,114,1,0,0,0,1,1,1.9609
12,1,0.501,0.463,0.482,78,22,111,1,1,0,1,1,1,1.4008
12,1,0.501,0.463,0.482,79,25,106,1,1,1,1,1,1,1.783
12,1,0.501,0.463,0.482,80,22,111,1,1,1,1,1,1,1.5708
12,1,0.501,0.463,0.482,81,10,128,0,1,0,1,1,1,2.8265
12,1,0.501,0.463,0.482,82,30,97,0,1,1,0,1,1,1.6828
12,1,0.501,0.463,0.482,83,4,125,0,1,0,1,1,1,1.5277
12,1,0.501,0.463,0.482,84,12,122,1,0,1,1,1,1,1.6468
12,1,0.501,0.463,0.482,85,28,108,1,0,1,0,1,1,2.5256
12,1,0.501,0.463,0.482,86,32,0,1,1,1,1,1,1,2.0751
12,1,0.501,0.463,0.482,88,21,114,1,1,0,1,1,1,1.4064
12,1,0.501,0.463,0.482,89,10,124,1,1,1,0,1,1,1.6218
12,1,0.501,0.463,0.482,90,22,115,0,1,0,1,1,1,2.4181
12,1,0.501,0.463,0.482,92,1,134,1,1,0,0,1,1,1.6559
12,1,0.501,0.463,0.482,93,3,133,0,0,0,1,1,1,1.9291
12,1,0.501,0.463,0.482,94,28,100,0,1,1,1,1,1,1.6433
12,1,0.501,0.463,0.482,95,31,0,1,1,1,1,1,1,1.8105
12,1,0.501,0.463,0.482,97,28,108,1,1,1,1,1,1,1.7722
12,1,0.501,0.463,0.482,98,11,123,1,1,1,0,1,1,1.8647
12,1,0.501,0.463,0.482,100,10,128,0,0,1,0,1,1,1.634
12,1,0.501,0.463,0.482,101,22,115,0,0,1,1,1,1,1.7522
12,1,0.501,0.463,0.482,103,13,118,0,1,1,0,1,1,1.723
12,1,0.501,0.463,0.482,104,19,112,0,1,1,1,1,1,2.1111
12,1,0.501,0.463,0.482,105,31,0,1,1,0,1,1,1,1.9984
12,1,0.501,0.463,0.482,106,7,128,0,1,0,1,1,1,2.1572
12,1,0.501,0.463,0.482,108,19,112,0,1,0,0,1,1,1.6999
12,1,0.501,0.463,0.482,109,4,128,1,0,0,1,1,1,1.8657
12,1,0.501,0.463,0.482,110,7,128,0,1,0,0,1,1,1.665
12,1,0.501,0.463,0.482,111,4,125,0,0,1,1,1,1,1.5842
12,1,0.501,0.463,0.482,113,4,128,1,0,1,0,1,1,1.3197
12,1,0.501,0.463,0.482,114,9,129,0,0,1,0,1,1,1.4884
12,1,0.501,0.463,0.482,115,9,129,0,0,0,1,1,1,2.3096
12,1,0.501,0.463,0.482,116,25,111,0,0,0,0,1,1,2.1633
12,1,0.501,0.463,0.482,117,17,113,1,1,0,1,1,1,1.7153
12,1,0.501,0.463,0.482,119,21,109,0,1,1,1,1,1,2.0139
12,1,0.501,0.463,0.482,120,32,0,1,1,0,1,1,1,1.8392
12,1,0.501,0.463,0.482,121,19,115,1,0,0,1,1,1,4.0017
12,1,0.501,0.463,0.482,122,9,125,1,1,1,1,1,1,1.5363
12,1,0.501,0.463,0.482,123,12,122,1,1,0,0,1,1,1.48
12,1,0.501,0.463,0.482,124,12,117,0,1,0,0,1,1,2.2325
12,1,0.501,0.463,0.482,125,3,129,1,1,0,1,1,1,1.6864
12,1,0.501,0.463,0.482,126,7,127,1,0,0,1,1,1,2.582
12,1,0.501,0.463,0.482,127,32,0,1,1,1,1,1,1,1.6844
12,1,0.501,0.463,0.482,128,12,117,0,0,0,1,1,1,2.4976
12,1,0.501,0.463,0.482,129,25,106,1,0,0,0,1,1,3.0083
12,1,0.501,0.463,0.482,130,15,116,1,0,1,1,1,1,3.1247
12,1,0.501,0.463,0.482,131,12,117,0,0,1,1,0,0,5.0117
12,1,0.501,0.463,0.482,132,17,113,1,1,1,0,1,1,1.9467
12,1,0.501,0.463,0.482,133,28,100,0,1,0,0,1,1,1.72
12,1,0.501,0.463,0.482,135,16,128,1,1,1,1,1,1,1.4118
12,1,0.501,0.463,0.482,136,4,125,0,0,0,0,1,1,1.8745
12,1,0.501,0.463,0.482,138,31,0,1,1,0,1,1,1,1.7003
12,1,0.501,0.463,0.482,139,21,114,1,1,0,0,1,1,2.0381
12,1,0.501,0.463,0.482,140,1,136,0,1,0,1,1,1,3.0813
12,1,0.501,0.463,0.482,142,22,111,1,0,1,1,0,0,5.0113
12,1,0.501,0.463,0.482,143,3,129,1,0,1,1,1,1,1.2974
12,1,0.501,0.463,0.482,144,8,129,1,0,1,0,1,1,2.0478
12,1,0.501,0.463,0.482,145,8,128,0,1,1,0,1,1,1.6538
12,1,0.501,0.463,0.482,146,16,128,1,1,0,1,1,1,1.5365
12,1,0.501,0.463,0.482,147,22,115,0,1,1,0,1,1,1.1515
12,1,0.501,0.463,0.482,148,32,0,1,1,0,1,1,1,1.6267
